ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
2240	"ENSMUSG00000038199"	"Iqca1l"	chr5	-	24550122	24550805	24550122	24550207	24550599	24550805
2241	"ENSMUSG00000025650"	"Col7a1"	chr9	+	108967770	108968050	108967770	108967806	108968005	108968050
2242	"ENSMUSG00000115697"	"Vmn1r216"	chr13	+	23098625	23108732	23098625	23098975	23100350	23108732
2243	"ENSMUSG00000115697"	"Vmn1r216"	chr13	+	23098625	23108732	23098625	23100617	23103382	23108732
2244	"ENSMUSG00000070323"	"Mmp27"	chr9	+	7573291	7573650	7573291	7573440	7573518	7573650
2245	"ENSMUSG00000027968"	"Larp7"	chr3	-	127546046	127546569	127546046	127546403	127546475	127546569
2246	"ENSMUSG00000027968"	"Larp7"	chr3	-	127546920	127547190	127546920	127547004	127547089	127547190
2247	"ENSMUSG00000000731"	"Aire"	chr10	-	78034585	78035833	78034585	78034707	78035656	78035833
2248	"ENSMUSG00000020372"	"Rack1"	chr11	+	48801662	48802420	48801662	48801834	48802272	48802420
2249	"ENSMUSG00000050357"	"Carmil2"	chr8	+	105695651	105696897	105695651	105695774	105696860	105696897
2250	"ENSMUSG00000030406"	"Gipr"	chr7	-	19159745	19160030	19159745	19159834	19159960	19160030
2251	"ENSMUSG00000030406"	"Gipr"	chr7	-	19160330	19160754	19160330	19160391	19160594	19160754
2252	"ENSMUSG00000029674"	"Limk1"	chr5	-	134661388	134661858	134661388	134661553	134661792	134661858
2253	"ENSMUSG00000005899"	"Smpd4"	chr16	+	17625719	17626538	17625719	17625862	17626429	17626538
2254	"ENSMUSG00000005899"	"Smpd4"	chr16	+	17625719	17626538	17625719	17625862	17626441	17626538
2255	"ENSMUSG00000005899"	"Smpd4"	chr16	+	17639744	17640289	17639744	17639842	17640125	17640289
2256	"ENSMUSG00000005899"	"Smpd4"	chr16	+	17639744	17640289	17639744	17639845	17640125	17640289
2257	"ENSMUSG00000115284"	"Gm34678"	chr15	-	51881425	51882354	51881425	51881863	51882058	51882354
2258	"ENSMUSG00000039059"	"Hrh3"	chr2	-	180100499	180101416	180100499	180100868	180101012	180101416
2259	"ENSMUSG00000039608"	"Olfr303"	chr7	-	86391809	86395629	86391809	86394025	86394485	86395629
2260	"ENSMUSG00000039608"	"Olfr303"	chr7	-	86391809	86395629	86391809	86394025	86394512	86395629
2261	"ENSMUSG00000031066"	"Usp11"	chrX	+	20712325	20712982	20712325	20712443	20712836	20712982
2262	"ENSMUSG00000031066"	"Usp11"	chrX	+	20716746	20717804	20716746	20716953	20717754	20717804
2263	"ENSMUSG00000000901"	"Mmp11"	chr10	-	75923221	75924115	75923221	75923490	75923958	75924115
2264	"ENSMUSG00000000738"	"Spg7"	chr8	+	123079413	123080810	123079413	123079539	123080636	123080810
2265	"ENSMUSG00000028633"	"Ctps"	chr4	-	120542530	120542765	120542530	120542627	120542709	120542765
2266	"ENSMUSG00000027087"	"Itgav"	chr2	+	83803239	83806916	83803239	83803336	83806632	83806916
2267	"ENSMUSG00000027438"	"Napb"	chr2	-	148707158	148709433	148707158	148707205	148709316	148709433
2268	"ENSMUSG00000046262"	"C87977"	chr4	-	144206775	144208828	144206775	144207618	144208252	144208828
2269	"ENSMUSG00000113093"	"Gm36862"	chr12	+	17563525	17564113	17563525	17563684	17563958	17564113
2270	"ENSMUSG00000038180"	"Spag4"	chr2	+	156066133	156066866	156066133	156066197	156066804	156066866
2271	"ENSMUSG00000038180"	"Spag4"	chr2	+	156066133	156066866	156066133	156066238	156066804	156066866
2272	"ENSMUSG00000106864"	"Gtf3c2"	chr5	-	31159433	31159861	31159433	31159521	31159699	31159861
2273	"ENSMUSG00000106864"	"Gtf3c2"	chr5	-	31167988	31168478	31167988	31168100	31168250	31168478
2274	"ENSMUSG00000059409"	"Ppp2r5d"	chr17	-	46682990	46684377	46682990	46684126	46684260	46684377
2275	"ENSMUSG00000005687"	"Bcas2"	chr3	+	103174339	103177419	103174339	103174501	103175618	103177419
2276	"ENSMUSG00000005687"	"Bcas2"	chr3	+	103174339	103177419	103174339	103174501	103177338	103177419
2277	"ENSMUSG00000005687"	"Bcas2"	chr3	+	103175618	103177419	103175618	103175669	103177338	103177419
2278	"ENSMUSG00000041842"	"Fhdc1"	chr3	-	84474139	84474777	84474139	84474405	84474675	84474777
2279	"ENSMUSG00000011114"	"Tbrg1"	chr9	-	37652614	37653169	37652614	37652761	37653032	37653169
2280	"ENSMUSG00000011114"	"Tbrg1"	chr9	-	37654215	37655092	37654215	37654436	37655021	37655092
2281	"ENSMUSG00000026127"	"Imp4"	chr1	+	34443768	34444091	34443768	34443923	34443996	34444091
2282	"ENSMUSG00000000085"	"Scmh1"	chr4	+	120529133	120530184	120529133	120529248	120529753	120530184
2283	"ENSMUSG00000025262"	"Fam120c"	chrX	+	151467299	151467856	151467299	151467438	151467798	151467856
2284	"ENSMUSG00000029471"	"Camkk2"	chr5	-	122763773	122764302	122763773	122763953	122764259	122764302
2285	"ENSMUSG00000021565"	"Slc6a19"	chr13	-	73689044	73689611	73689044	73689157	73689500	73689611
2286	"ENSMUSG00000053519"	"Kcnip1"	chr11	-	33643295	33645627	33643295	33643366	33644498	33645627
2287	"ENSMUSG00000053519"	"Kcnip1"	chr11	-	33644498	33645627	33644498	33644568	33645502	33645627
2288	"ENSMUSG00000028024"	"Enpep"	chr3	-	129280684	129280975	129280684	129280789	129280901	129280975
2289	"ENSMUSG00000056014"	"A430033K04Rik"	chr5	+	138622858	138622988	138622858	138622933	138622934	138622988
2290	"ENSMUSG00000008855"	"Hdac5"	chr11	-	102195748	102196117	102195748	102195868	102195951	102196117
2291	"ENSMUSG00000008855"	"Hdac5"	chr11	-	102195748	102196117	102195748	102195894	102195951	102196117
2292	"ENSMUSG00000008855"	"Hdac5"	chr11	-	102195748	102196322	102195748	102196117	102196237	102196322
2293	"ENSMUSG00000002109"	"Ddb2"	chr2	-	91234107	91234951	91234107	91234299	91234814	91234951
2294	"ENSMUSG00000021532"	"Fastkd3"	chr13	+	68585177	68587834	68585177	68585263	68587659	68587834
2295	"ENSMUSG00000021532"	"Fastkd3"	chr13	+	68585177	68587834	68585177	68585263	68587720	68587834
2296	"ENSMUSG00000021557"	"Agtpbp1"	chr13	-	59473687	59474712	59473687	59473817	59474531	59474712
2297	"ENSMUSG00000058740"	"Kcnt1"	chr2	+	25888758	25890905	25888758	25888858	25890848	25890905
2298	"ENSMUSG00000058740"	"Kcnt1"	chr2	+	25909204	25909677	25909204	25909306	25909593	25909677
2299	"ENSMUSG00000024485"	"Slc4a9"	chr18	+	36530713	36531526	36530713	36530868	36531099	36531526
2300	"ENSMUSG00000024485"	"Slc4a9"	chr18	+	36531099	36531526	36531099	36531216	36531351	36531526
2301	"ENSMUSG00000024485"	"Slc4a9"	chr18	+	36531099	36531526	36531099	36531216	36531433	36531526
2302	"ENSMUSG00000024485"	"Slc4a9"	chr18	+	36531433	36532232	36531433	36531526	36531969	36532232
2303	"ENSMUSG00000050776"	"Olfr1317"	chr2	+	112140332	112140634	112140332	112140453	112140539	112140634
2304	"ENSMUSG00000040260"	"Daam2"	chr17	-	49473285	49476555	49473285	49473392	49476447	49476555
2305	"ENSMUSG00000029718"	"Pcolce"	chr5	-	137605722	137607107	137605722	137605800	137606826	137607107
2306	"ENSMUSG00000025736"	"Jmjd8"	chr17	+	25829605	25829853	25829605	25829702	25829784	25829853
2307	"ENSMUSG00000025736"	"Jmjd8"	chr17	+	25829941	25830206	25829941	25830061	25830138	25830206
2308	"ENSMUSG00000059772"	"Slx1b"	chr7	-	126691738	126692055	126691738	126691823	126691927	126692055
2309	"ENSMUSG00000059772"	"Slx1b"	chr7	-	126691927	126692659	126691927	126692055	126692320	126692659
2310	"ENSMUSG00000097195"	"Snhg5"	chr9	-	88521917	88522381	88521917	88521975	88522306	88522381
2311	"ENSMUSG00000047909"	"Ankrd16"	chr2	+	11781476	11783756	11781476	11781519	11783640	11783756
2312	"ENSMUSG00000024666"	"Tmem138"	chr19	-	10570479	10571604	10570479	10571268	10571528	10571604
2313	"ENSMUSG00000041638"	"Gcn1"	chr5	+	115574578	115575296	115574578	115574642	115575164	115575296
2314	"ENSMUSG00000041638"	"Gcn1"	chr5	+	115579786	115580579	115579786	115579895	115580504	115580579
2315	"ENSMUSG00000027247"	"Arhgap1"	chr2	+	91651497	91651823	91651497	91651654	91651763	91651823
2316	"ENSMUSG00000027247"	"Arhgap1"	chr2	+	91669384	91669729	91669384	91669461	91669651	91669729
2317	"ENSMUSG00000045411"	"2410002F23Rik"	chr7	+	44247250	44248295	44247250	44247416	44248251	44248295
2318	"ENSMUSG00000045411"	"2410002F23Rik"	chr7	+	44250308	44252312	44250308	44250340	44250612	44252312
2319	"ENSMUSG00000044573"	"Acp1"	chr12	-	30904869	30905142	30904869	30904983	30905068	30905142
2320	"ENSMUSG00000095681"	"Gm8281"	chr14	+	5088496	5088678	5088496	5088620	5088622	5088678
2321	"ENSMUSG00000010277"	"2610507B11Rik"	chr11	+	78272777	78273299	78272777	78272969	78273096	78273299
2322	"ENSMUSG00000068245"	"Phf11d"	chr14	-	59348731	59349388	59348731	59349051	59349221	59349388
2323	"ENSMUSG00000068245"	"Phf11d"	chr14	-	59352650	59353381	59352650	59352782	59353317	59353381
2324	"ENSMUSG00000068245"	"Phf11d"	chr14	-	59355139	59356450	59355139	59355189	59356316	59356450
2325	"ENSMUSG00000002997"	"Prkar2b"	chr12	-	31958475	31960522	31958475	31958721	31960381	31960522
2326	"ENSMUSG00000020926"	"Adam11"	chr11	+	102777630	102780262	102777630	102777648	102778130	102780262
2327	"ENSMUSG00000055762"	"Eef1d"	chr15	-	75896242	75896740	75896242	75896464	75896639	75896740
2328	"ENSMUSG00000073125"	"Xlr3b"	chrX	+	73195941	73198385	73195941	73195976	73197352	73198385
2329	"ENSMUSG00000073125"	"Xlr3b"	chrX	+	73197352	73198385	73197352	73197470	73198285	73198385
2330	"ENSMUSG00000030703"	"Gdpd3"	chr7	+	126770987	126771213	126770987	126771047	126771161	126771213
2331	"ENSMUSG00000022561"	"Gpaa1"	chr15	+	76332159	76332631	76332159	76332271	76332483	76332631
2332	"ENSMUSG00000022561"	"Gpaa1"	chr15	+	76332159	76332631	76332159	76332287	76332483	76332631
2333	"ENSMUSG00000022561"	"Gpaa1"	chr15	+	76332902	76333373	76332902	76333099	76333176	76333373
2334	"ENSMUSG00000040472"	"Rabggta"	chr14	-	55718445	55718751	55718445	55718562	55718662	55718751
2335	"ENSMUSG00000040472"	"Rabggta"	chr14	-	55719090	55719345	55719090	55719142	55719239	55719345
2336	"ENSMUSG00000040472"	"Rabggta"	chr14	-	55719090	55719531	55719090	55719345	55719429	55719531
2337	"ENSMUSG00000040472"	"Rabggta"	chr14	-	55721594	55721900	55721594	55721705	55721843	55721900
2338	"ENSMUSG00000040472"	"Rabggta"	chr14	-	55721843	55722176	55721843	55721900	55722052	55722176
2339	"ENSMUSG00000043243"	"Fam129c"	chr8	+	71602098	71602488	71602098	71602266	71602372	71602488
2340	"ENSMUSG00000043243"	"Fam129c"	chr8	+	71604927	71605718	71604927	71605035	71605606	71605718
2341	"ENSMUSG00000041762"	"Gpr155"	chr2	-	73350891	73351944	73350891	73351084	73351848	73351944
2342	"ENSMUSG00000000732"	"Icosl"	chr10	+	78071160	78072091	78071160	78071279	78071737	78072091
2343	"ENSMUSG00000019897"	"Ccdc59"	chr10	+	105842541	105845449	105842541	105842848	105845349	105845449
2344	"ENSMUSG00000041231"	"Ublcp1"	chr11	-	44454572	44455615	44454572	44454826	44455581	44455615
2345	"ENSMUSG00000035278"	"Plekhj1"	chr10	-	80796590	80796822	80796590	80796654	80796731	80796822
2346	"ENSMUSG00000035278"	"Plekhj1"	chr10	-	80797772	80797977	80797772	80797839	80797909	80797977
2347	"ENSMUSG00000022503"	"Nubp1"	chr16	+	10419652	10421128	10419652	10419685	10420973	10421128
2348	"ENSMUSG00000024301"	"Kifc5b"	chr17	+	26922675	26923302	26922675	26922723	26922904	26923302
2349	"ENSMUSG00000106306"	"4933401H06Rik"	chr3	-	135839630	135840269	135839630	135839834	135840106	135840269
2350	"ENSMUSG00000094870"	"Zfp131"	chr13	-	119775766	119776449	119775766	119775989	119776091	119776449
2351	"ENSMUSG00000012017"	"Scarf2"	chr16	+	17804305	17804924	17804305	17804409	17804485	17804924
2352	"ENSMUSG00000012017"	"Scarf2"	chr16	+	17804485	17804924	17804485	17804603	17804808	17804924
2353	"ENSMUSG00000036820"	"Amdhd2"	chr17	-	24157739	24158062	24157739	24157847	24157917	24158062
2354	"ENSMUSG00000040441"	"Slc26a10"	chr10	-	127173908	127174168	127173908	127174025	127174098	127174168
2355	"ENSMUSG00000040441"	"Slc26a10"	chr10	-	127174283	127174901	127174283	127174390	127174805	127174901
2356	"ENSMUSG00000074206"	"Adh6b"	chr3	+	138342798	138344170	138342798	138342897	138344068	138344170
2357	"ENSMUSG00000037593"	"Rskr"	chr11	+	78292953	78293411	78292953	78292994	78293383	78293411
2358	"ENSMUSG00000044551"	"9930012K11Rik"	chr14	-	70156160	70156518	70156160	70156276	70156415	70156518
2359	"ENSMUSG00000024565"	"Sall3"	chr18	-	80971180	80974629	80971180	80971521	80971737	80974629
2360	"ENSMUSG00000035623"	"Rsf1"	chr7	+	97669768	97670882	97669768	97669873	97670802	97670882
2361	"ENSMUSG00000056962"	"Jmjd6"	chr11	-	116839837	116840545	116839837	116839926	116840409	116840545
2362	"ENSMUSG00000056962"	"Jmjd6"	chr11	-	116839837	116840545	116839837	116839931	116840409	116840545
2363	"ENSMUSG00000056962"	"Jmjd6"	chr11	-	116839837	116840545	116839837	116839926	116840447	116840545
2364	"ENSMUSG00000036768"	"Kif15"	chr9	+	123017244	123017718	123017244	123017410	123017586	123017718
2365	"ENSMUSG00000020817"	"Rabep1"	chr11	+	70934404	70935182	70934404	70934594	70935120	70935182
2366	"ENSMUSG00000020817"	"Rabep1"	chr11	+	70934404	70935182	70934404	70934594	70935126	70935182
2367	"ENSMUSG00000017686"	"Rhot1"	chr11	+	80242020	80242681	80242020	80242119	80242572	80242681
2368	"ENSMUSG00000020111"	"Micu1"	chr10	+	59863178	59864130	59863178	59863574	59864059	59864130
2369	"ENSMUSG00000024855"	"Pacs1"	chr19	-	5142243	5142670	5142243	5142354	5142515	5142670
2370	"ENSMUSG00000021918"	"Nek4"	chr14	+	30975760	30977579	30975760	30975827	30977445	30977579
2371	"ENSMUSG00000021918"	"Nek4"	chr14	+	30979989	30982516	30979989	30980078	30982313	30982516
2372	"ENSMUSG00000029290"	"Zfp326"	chr5	+	105886316	105888839	105886316	105886428	105888433	105888839
2373	"ENSMUSG00000029290"	"Zfp326"	chr5	+	105886316	105888839	105886316	105886428	105888700	105888839
2374	"ENSMUSG00000038482"	"Tfdp1"	chr8	+	13370480	13371022	13370480	13370646	13370878	13371022
2375	"ENSMUSG00000037326"	"Capn15"	chr17	-	25959806	25960563	25959806	25959985	25960064	25960563
2376	"ENSMUSG00000037326"	"Capn15"	chr17	-	25959806	25960563	25959806	25959985	25960336	25960563
2377	"ENSMUSG00000037326"	"Capn15"	chr17	-	25960064	25960563	25960064	25960231	25960336	25960563
2378	"ENSMUSG00000037326"	"Capn15"	chr17	-	25962670	25963145	25962670	25962894	25962961	25963145
2379	"ENSMUSG00000044906"	"4930503L19Rik"	chr18	-	70467334	70468517	70467334	70467485	70467758	70468517
2380	"ENSMUSG00000044906"	"4930503L19Rik"	chr18	-	70467334	70468517	70467334	70467485	70468220	70468517
2381	"ENSMUSG00000028601"	"Echdc2"	chr4	+	108178906	108179307	108178906	108179159	108179198	108179307
2382	"ENSMUSG00000085385"	"Snhg17"	chr2	-	158357197	158360599	158357197	158357263	158359181	158360599
2383	"ENSMUSG00000085385"	"Snhg17"	chr2	-	158359181	158360599	158359181	158359432	158360458	158360599
2384	"ENSMUSG00000085385"	"Snhg17"	chr2	-	158359181	158360599	158359181	158359331	158360463	158360599
2385	"ENSMUSG00000085385"	"Snhg17"	chr2	-	158359181	158360599	158359181	158359432	158360526	158360599
2386	"ENSMUSG00000033055"	"Ankrd54"	chr15	-	79054495	79055416	79054495	79054603	79055291	79055416
2387	"ENSMUSG00000033055"	"Ankrd54"	chr15	-	79055291	79055542	79055291	79055416	79055494	79055542
2388	"ENSMUSG00000043843"	"Tmem145"	chr7	+	25307447	25307676	25307447	25307534	25307616	25307676
2389	"ENSMUSG00000043843"	"Tmem145"	chr7	+	25314698	25316195	25314698	25314905	25315396	25316195
2390	"ENSMUSG00000022106"	"Rcbtb2"	chr14	+	73154314	73154894	73154314	73154408	73154830	73154894
2391	"ENSMUSG00000022106"	"Rcbtb2"	chr14	+	73154314	73154894	73154314	73154410	73154830	73154894
2392	"ENSMUSG00000022106"	"Rcbtb2"	chr14	+	73176994	73178563	73176994	73177134	73178432	73178563
2393	"ENSMUSG00000073174"	"Gm29254"	chr5	+	20702276	20702479	20702276	20702374	20702375	20702479
2394	"ENSMUSG00000036764"	"Dnajc12"	chr10	+	63395784	63397378	63395784	63395863	63397238	63397378
2395	"ENSMUSG00000043085"	"Tmem82"	chr4	-	141614944	141616621	141614944	141615110	141616203	141616621
2396	"ENSMUSG00000043085"	"Tmem82"	chr4	-	141614944	141616621	141614944	141615135	141616203	141616621
2397	"ENSMUSG00000006638"	"Abhd1"	chr5	+	30954090	30954265	30954090	30954154	30954155	30954265
2398	"ENSMUSG00000007029"	"Vars"	chr17	+	35004771	35005061	35004771	35004893	35004976	35005061
2399	"ENSMUSG00000007029"	"Vars"	chr17	+	35011599	35011898	35011599	35011694	35011807	35011898
2400	"ENSMUSG00000007029"	"Vars"	chr17	+	35013121	35013390	35013121	35013192	35013264	35013390
2401	"ENSMUSG00000007029"	"Vars"	chr17	+	35013642	35013896	35013642	35013747	35013827	35013896
2402	"ENSMUSG00000036112"	"Metap2"	chr10	-	93879539	93880138	93879539	93879573	93880072	93880138
2403	"ENSMUSG00000036112"	"Metap2"	chr10	-	93879539	93880138	93879539	93879636	93880072	93880138
2404	"ENSMUSG00000036112"	"Metap2"	chr10	-	93879539	93880138	93879539	93879642	93880072	93880138
2405	"ENSMUSG00000036112"	"Metap2"	chr10	-	93879539	93880138	93879539	93879672	93880072	93880138
2406	"ENSMUSG00000008373"	"Prpf31"	chr7	+	3634692	3636358	3634692	3634862	3636200	3636358
2407	"ENSMUSG00000028423"	"Nfx1"	chr4	+	41015202	41016150	41015202	41015433	41016076	41016150
2408	"ENSMUSG00000027365"	"Trpm7"	chr2	-	126799168	126799363	126799168	126799234	126799312	126799363
2409	"ENSMUSG00000007564"	"Ppp2r1a"	chr17	+	20958939	20959523	20958939	20959010	20959388	20959523
2410	"ENSMUSG00000034739"	"Mfrp"	chr9	+	44106242	44107971	44106242	44107461	44107712	44107971
2411	"ENSMUSG00000006005"	"Tpr"	chr1	+	150440066	150440529	150440066	150440198	150440438	150440529
2412	"ENSMUSG00000006005"	"Tpr"	chr1	+	150445867	150446241	150445867	150445963	150446084	150446241
2413	"ENSMUSG00000006005"	"Tpr"	chr1	+	150447511	150449238	150447511	150447630	150449142	150449238
2414	"ENSMUSG00000024787"	"Snx15"	chr19	-	6123829	6124188	6123829	6123950	6124152	6124188
2415	"ENSMUSG00000034684"	"Sema3f"	chr9	-	107684221	107684591	107684221	107684379	107684549	107684591
2416	"ENSMUSG00000037012"	"Hk1"	chr10	-	62374703	62375100	62374703	62374806	62374948	62375100
2417	"ENSMUSG00000010358"	"Ifi35"	chr11	+	101457189	101457522	101457189	101457337	101457415	101457522
2418	"ENSMUSG00000035941"	"Ibtk"	chr9	-	85715298	85717652	85715298	85715416	85717550	85717652
2419	"ENSMUSG00000084997"	"Gm15471"	chr3	+	103804251	103805032	103804251	103804323	103804927	103805032
2420	"ENSMUSG00000097248"	"Gm2694"	chr8	+	87524295	87525552	87524295	87524427	87525414	87525552
2421	"ENSMUSG00000064068"	"Mtx1"	chr3	-	89210106	89210448	89210106	89210183	89210265	89210448
2422	"ENSMUSG00000064068"	"Mtx1"	chr3	-	89212682	89212946	89212682	89212762	89212876	89212946
2423	"ENSMUSG00000031708"	"Tecr"	chr8	-	83572840	83573323	83572840	83572946	83573027	83573323
2424	"ENSMUSG00000031708"	"Tecr"	chr8	-	83573027	83573323	83573027	83573143	83573219	83573323
2425	"ENSMUSG00000030470"	"Csrp3"	chr7	-	48833738	48835635	48833738	48833871	48835466	48835635
2426	"ENSMUSG00000006740"	"Kif5b"	chr18	-	6210699	6211252	6210699	6210804	6211191	6211252
2427	"ENSMUSG00000036002"	"Fam214b"	chr4	-	43035835	43037206	43035835	43036804	43037062	43037206
2428	"ENSMUSG00000005268"	"Prlr"	chr15	+	10325866	10326545	10325866	10325966	10326475	10326545
2429	"ENSMUSG00000051051"	"Olfr523"	chr7	+	140173234	140174248	140173234	140173504	140174017	140174248
2430	"ENSMUSG00000002550"	"Uck1"	chr2	-	32258276	32258667	32258276	32258419	32258570	32258667
2431	"ENSMUSG00000022996"	"Wnt10b"	chr15	-	98774123	98774497	98774123	98774184	98774380	98774497
2432	"ENSMUSG00000005103"	"Wdr1"	chr5	-	38545673	38547091	38545673	38545854	38546943	38547091
2433	"ENSMUSG00000029166"	"Mapre3"	chr5	+	30862497	30863405	30862497	30862643	30863203	30863405
2434	"ENSMUSG00000035245"	"Eogt"	chr6	-	97147876	97148258	97147876	97148008	97148190	97148258
2435	"ENSMUSG00000021948"	"Prkcd"	chr14	-	30605439	30605901	30605439	30605569	30605815	30605901
2436	"ENSMUSG00000021948"	"Prkcd"	chr14	-	30607287	30607668	30607287	30607450	30607607	30607668
2437	"ENSMUSG00000006215"	"Zbtb17"	chr4	+	141464236	141464702	141464236	141464471	141464559	141464702
2438	"ENSMUSG00000006215"	"Zbtb17"	chr4	+	141464236	141464702	141464236	141464478	141464559	141464702
2439	"ENSMUSG00000006215"	"Zbtb17"	chr4	+	141465523	141465842	141465523	141465640	141465721	141465842
2440	"ENSMUSG00000006215"	"Zbtb17"	chr4	+	141465523	141466107	141465523	141465640	141465976	141466107
2441	"ENSMUSG00000032085"	"Tagln"	chr9	-	45930832	45931477	45930832	45930935	45931299	45931477
2442	"ENSMUSG00000025504"	"Eps8l2"	chr7	+	141341892	141342110	141341892	141341974	141342054	141342110
2443	"ENSMUSG00000025504"	"Eps8l2"	chr7	+	141357241	141357691	141357241	141357316	141357542	141357691
2444	"ENSMUSG00000017428"	"Psmd11"	chr11	+	80469801	80470418	80469801	80469927	80470382	80470418
2445	"ENSMUSG00000017428"	"Psmd11"	chr11	+	80469801	80470418	80469801	80470030	80470382	80470418
2446	"ENSMUSG00000068264"	"Ap5s1"	chr2	+	131212446	131213514	131212446	131212736	131212825	131213514
2447	"ENSMUSG00000047767"	"Atg16l2"	chr7	-	101291486	101291999	101291486	101291592	101291714	101291999
